No	Time	DC/AC	Value	Unit	AUTO
467	17:01:58	DC	-054,6	V	pass
468	17:01:58	DC	-054,6	V	pass
469	17:01:59	DC	-054,7	V	pass
470	17:02:00	DC	-054,7	V	pass
471	17:02:00	DC	-054,7	V	pass
472	17:02:01	DC	-054,7	V	pass
473	17:02:02	DC	-054,6	V	pass
474	17:02:02	DC	-054,6	V	pass
475	17:02:03	DC	-054,7	V	pass
476	17:02:03	DC	-054,7	V	pass
477	17:02:04	DC	-054,7	V	pass
478	17:02:04	DC	-054,7	V	pass
479	17:02:05	DC	-054,6	V	pass
480	17:02:06	DC	-054,6	V	pass
481	17:02:06	DC	-054,5	V	pass
482	17:02:07	DC	-054,5	V	pass
483	17:02:08	DC	-054,4	V	pass
484	17:02:08	DC	-054,3	V	pass
485	17:02:09	DC	-054,3	V	pass
486	17:02:09	DC	-054,3	V	pass
487	17:02:10	DC	-054,2	V	pass
488	17:02:11	DC	-054,2	V	pass
489	17:02:11	DC	-054,1	V	pass
490	17:02:12	DC	-054,0	V	pass
491	17:02:12	DC	-054,0	V	pass
492	17:02:13	DC	-053,9	V	pass
493	17:02:14	DC	-053,9	V	pass
494	17:02:14	DC	-053,8	V	pass
495	17:02:15	DC	-053,8	V	pass
496	17:02:15	DC	-053,7	V	pass
497	17:02:16	DC	-053,7	V	pass
498	17:02:17	DC	-053,6	V	pass
499	17:02:17	DC	-053,6	V	pass
500	17:02:18	DC	-053,5	V	pass
501	17:02:18	DC	-053,4	V	pass
502	17:02:19	DC	-053,4	V	pass
503	17:02:19	DC	-053,3	V	pass
504	17:02:20	DC	-053,3	V	pass
505	17:02:21	DC	-053,2	V	pass
506	17:02:21	DC	-053,1	V	pass
507	17:02:22	DC	-053,1	V	pass
508	17:02:23	DC	-053,0	V	pass
509	17:02:23	DC	-053,0	V	pass
510	17:02:24	DC	-052,9	V	pass
511	17:02:24	DC	-052,9	V	pass
512	17:02:25	DC	-052,8	V	pass
513	17:02:26	DC	-052,7	V	pass
514	17:02:26	DC	-052,7	V	pass
515	17:02:27	DC	-052,6	V	pass
516	17:02:27	DC	-052,6	V	pass
517	17:02:28	DC	-052,6	V	pass
518	17:02:29	DC	-052,5	V	pass
519	17:02:29	DC	-052,4	V	pass
520	17:02:30	DC	-052,4	V	pass
521	17:02:30	DC	-052,3	V	pass
522	17:02:31	DC	-052,3	V	pass
523	17:02:32	DC	-052,2	V	pass
524	17:02:32	DC	-052,1	V	pass
525	17:02:33	DC	-052,1	V	pass
526	17:02:33	DC	-052,0	V	pass
527	17:02:34	DC	-052,0	V	pass
528	17:02:35	DC	-051,9	V	pass
529	17:02:35	DC	-051,9	V	pass
530	17:02:36	DC	-051,8	V	pass
531	17:02:36	DC	-051,7	V	pass
532	17:02:37	DC	-051,7	V	pass
533	17:02:38	DC	-051,6	V	pass
534	17:02:38	DC	-051,6	V	pass
535	17:02:39	DC	-051,5	V	pass
536	17:02:39	DC	-051,5	V	pass
537	17:02:40	DC	-051,4	V	pass
538	17:02:41	DC	-051,3	V	pass
539	17:02:41	DC	-051,3	V	pass
540	17:02:42	DC	-051,2	V	pass
541	17:02:42	DC	-051,2	V	pass
542	17:02:43	DC	-051,1	V	pass
543	17:02:44	DC	-051,1	V	pass
544	17:02:44	DC	-051,0	V	pass
545	17:02:45	DC	-050,9	V	pass
546	17:02:45	DC	-050,9	V	pass
547	17:02:46	DC	-050,8	V	pass
548	17:02:47	DC	-050,8	V	pass
549	17:02:47	DC	-050,7	V	pass
550	17:02:48	DC	-050,7	V	pass
551	17:02:48	DC	-050,6	V	pass
552	17:02:49	DC	-050,6	V	pass
553	17:02:50	DC	-050,5	V	pass
554	17:02:50	DC	-050,4	V	pass
555	17:02:51	DC	-050,4	V	pass
556	17:02:52	DC	-050,4	V	pass
557	17:02:52	DC	-050,3	V	pass
558	17:02:53	DC	-050,3	V	pass
559	17:02:53	DC	-050,2	V	pass
560	17:02:54	DC	-050,1	V	pass
561	17:02:54	DC	-050,1	V	pass
562	17:02:55	DC	-050,0	V	pass
563	17:02:56	DC	-050,0	V	pass
564	17:02:56	DC	-049,9	V	pass
565	17:02:57	DC	-049,9	V	pass
566	17:02:57	DC	-049,8	V	pass
567	17:02:58	DC	-049,7	V	pass
568	17:02:59	DC	-049,7	V	pass
569	17:02:59	DC	-049,6	V	pass
570	17:03:00	DC	-049,6	V	pass
571	17:03:00	DC	-049,5	V	pass
572	17:03:01	DC	-049,5	V	pass
573	17:03:02	DC	-049,4	V	pass
574	17:03:02	DC	-049,4	V	pass
575	17:03:03	DC	-049,3	V	pass
576	17:03:03	DC	-049,3	V	pass
577	17:03:04	DC	-049,2	V	pass
578	17:03:05	DC	-049,1	V	pass
579	17:03:05	DC	-049,1	V	pass
580	17:03:06	DC	-049,0	V	pass
581	17:03:06	DC	-049,0	V	pass
582	17:03:07	DC	-048,9	V	pass
583	17:03:07	DC	-048,9	V	pass
584	17:03:08	DC	-048,8	V	pass
585	17:03:09	DC	-048,7	V	pass
586	17:03:09	DC	-048,7	V	pass
587	17:03:10	DC	-048,6	V	pass
588	17:03:10	DC	-048,6	V	pass
589	17:03:11	DC	-048,5	V	pass
590	17:03:12	DC	-048,5	V	pass
591	17:03:12	DC	-048,4	V	pass
592	17:03:13	DC	-048,4	V	pass
593	17:03:13	DC	-048,3	V	pass
594	17:03:14	DC	-048,3	V	pass
595	17:03:15	DC	-048,2	V	pass
596	17:03:15	DC	-048,2	V	pass
597	17:03:16	DC	-048,1	V	pass
598	17:03:16	DC	-048,1	V	pass
599	17:03:17	DC	-048,0	V	pass
600	17:03:17	DC	-047,9	V	pass
601	17:03:18	DC	-047,9	V	pass
602	17:03:19	DC	-047,9	V	pass
603	17:03:19	DC	-047,8	V	pass
604	17:03:20	DC	-047,7	V	pass
605	17:03:21	DC	-047,7	V	pass
606	17:03:21	DC	-047,7	V	pass
607	17:03:22	DC	-047,6	V	pass
608	17:03:22	DC	-047,6	V	pass
609	17:03:23	DC	-047,5	V	pass
610	17:03:23	DC	-047,4	V	pass
611	17:03:24	DC	-047,4	V	pass
612	17:03:25	DC	-047,3	V	pass
613	17:03:25	DC	-047,2	V	pass
614	17:03:26	DC	-047,2	V	pass
615	17:03:27	DC	-047,1	V	pass
616	17:03:27	DC	-047,1	V	pass
617	17:03:28	DC	-047,0	V	pass
618	17:03:28	DC	-047,0	V	pass
619	17:03:29	DC	-046,9	V	pass
620	17:03:30	DC	-046,8	V	pass
621	17:03:30	DC	-046,8	V	pass
622	17:03:31	DC	-046,7	V	pass
623	17:03:31	DC	-046,7	V	pass
624	17:03:32	DC	-046,6	V	pass
625	17:03:33	DC	-046,6	V	pass
626	17:03:33	DC	-046,5	V	pass
627	17:03:34	DC	-046,5	V	pass
628	17:03:34	DC	-046,4	V	pass
629	17:03:35	DC	-046,3	V	pass
630	17:03:36	DC	-046,3	V	pass
631	17:03:36	DC	-046,2	V	pass
632	17:03:37	DC	-046,2	V	pass
633	17:03:38	DC	-046,1	V	pass
634	17:03:38	DC	-046,0	V	pass
635	17:03:39	DC	-046,0	V	pass
636	17:03:39	DC	-046,0	V	pass
637	17:03:40	DC	-045,9	V	pass
638	17:03:41	DC	-045,8	V	pass
639	17:03:41	DC	-045,8	V	pass
640	17:03:42	DC	-045,7	V	pass
641	17:03:42	DC	-045,6	V	pass
642	17:03:43	DC	-045,6	V	pass
643	17:03:44	DC	-045,5	V	pass
644	17:03:44	DC	-045,5	V	pass
645	17:03:45	DC	-045,5	V	pass
646	17:03:45	DC	-045,4	V	pass
647	17:03:46	DC	-045,4	V	pass
648	17:03:47	DC	-045,3	V	pass
649	17:03:47	DC	-045,2	V	pass
650	17:03:48	DC	-045,2	V	pass
651	17:03:48	DC	-045,2	V	pass
652	17:03:49	DC	-045,1	V	pass
653	17:03:50	DC	-045,0	V	pass
654	17:03:50	DC	-045,0	V	pass
655	17:03:51	DC	-044,9	V	pass
656	17:03:51	DC	-044,9	V	pass
657	17:03:52	DC	-044,8	V	pass
658	17:03:53	DC	-044,8	V	pass
659	17:03:53	DC	-044,7	V	pass
660	17:03:54	DC	-044,7	V	pass
661	17:03:54	DC	-044,6	V	pass
