No	Time	DC/AC	Value	Unit	AUTO
623	18:03:29	DC	015,3	uA	pass
624	18:03:30	DC	015,2	uA	pass
625	18:03:31	DC	015,2	uA	pass
626	18:03:31	DC	015,1	uA	pass
627	18:03:32	DC	015,0	uA	pass
628	18:03:32	DC	014,9	uA	pass
629	18:03:33	DC	014,9	uA	pass
630	18:03:34	DC	014,8	uA	pass
631	18:03:34	DC	014,7	uA	pass
632	18:03:35	DC	014,6	uA	pass
633	18:03:35	DC	014,5	uA	pass
634	18:03:36	DC	014,5	uA	pass
635	18:03:37	DC	014,4	uA	pass
636	18:03:37	DC	014,3	uA	pass
637	18:03:38	DC	014,2	uA	pass
638	18:03:38	DC	014,1	uA	pass
639	18:03:39	DC	014,1	uA	pass
640	18:03:40	DC	013,9	uA	pass
641	18:03:40	DC	013,9	uA	pass
642	18:03:41	DC	013,8	uA	pass
643	18:03:41	DC	013,6	uA	pass
644	18:03:42	DC	013,5	uA	pass
645	18:03:42	DC	013,5	uA	pass
646	18:03:43	DC	013,4	uA	pass
647	18:03:44	DC	013,2	uA	pass
648	18:03:44	DC	013,2	uA	pass
