No	Time	DC/AC	Value	Unit	AUTO
504	16:23:05	DC	-258,3	uA	pass
505	16:23:05	DC	-259,8	uA	pass
506	16:23:06	DC	-260,7	uA	pass
507	16:23:06	DC	-261,3	uA	pass
508	16:23:07	DC	-260,6	uA	pass
509	16:23:08	DC	-260,1	uA	pass
510	16:23:08	DC	-260,0	uA	pass
511	16:23:09	DC	-259,6	uA	pass
512	16:23:09	DC	-259,3	uA	pass
513	16:23:10	DC	-259,1	uA	pass
514	16:23:11	DC	-258,8	uA	pass
515	16:23:11	DC	-258,4	uA	pass
516	16:23:12	DC	-258,3	uA	pass
517	16:23:12	DC	-258,0	uA	pass
518	16:23:13	DC	-257,6	uA	pass
519	16:23:13	DC	-257,4	uA	pass
520	16:23:14	DC	-257,0	uA	pass
521	16:23:15	DC	-256,8	uA	pass
522	16:23:15	DC	-256,6	uA	pass
523	16:23:16	DC	-256,3	uA	pass
524	16:23:16	DC	-256,0	uA	pass
525	16:23:17	DC	-255,9	uA	pass
526	16:23:18	DC	-255,7	uA	pass
527	16:23:18	DC	-255,4	uA	pass
528	16:23:19	DC	-255,3	uA	pass
529	16:23:19	DC	-255,1	uA	pass
530	16:23:20	DC	-255,1	uA	pass
531	16:23:21	DC	-255,1	uA	pass
532	16:23:21	DC	-253,3	uA	pass
533	16:23:22	DC	-250,3	uA	pass
534	16:23:22	DC	-249,1	uA	pass
535	16:23:23	DC	-248,1	uA	pass
536	16:23:24	DC	-242,9	uA	pass
537	16:23:24	DC	-241,9	uA	pass
538	16:23:25	DC	-238,6	uA	pass
539	16:23:25	DC	-235,9	uA	pass
540	16:23:26	DC	-232,9	uA	pass
541	16:23:26	DC	-232,5	uA	pass
542	16:23:27	DC	-230,8	uA	pass
543	16:23:28	DC	-228,3	uA	pass
544	16:23:28	DC	-227,0	uA	pass
545	16:23:29	DC	-224,5	uA	pass
546	16:23:29	DC	-222,1	uA	pass
547	16:23:30	DC	-220,9	uA	pass
548	16:23:30	DC	-218,2	uA	pass
549	16:23:31	DC	-215,6	uA	pass
550	16:23:32	DC	-214,2	uA	pass
551	16:23:32	DC	-211,6	uA	pass
552	16:23:33	DC	-207,4	uA	pass
553	16:23:33	DC	-207,0	uA	pass
554	16:23:34	DC	-205,5	uA	pass
555	16:23:35	DC	-203,1	uA	pass
556	16:23:35	DC	-201,8	uA	pass
557	16:23:36	DC	-199,3	uA	pass
558	16:23:36	DC	-196,8	uA	pass
559	16:23:37	DC	-194,3	uA	pass
560	16:23:38	DC	-193,1	uA	pass
561	16:23:38	DC	-190,8	uA	pass
562	16:23:39	DC	-189,5	uA	pass
563	16:23:39	DC	-187,2	uA	pass
564	16:23:40	DC	-182,9	uA	pass
565	16:23:41	DC	-181,9	uA	pass
566	16:23:41	DC	-181,0	uA	pass
567	16:23:42	DC	-178,7	uA	pass
568	16:23:42	DC	-176,6	uA	pass
569	16:23:43	DC	-175,7	uA	pass
570	16:23:43	DC	-173,7	uA	pass
571	16:23:44	DC	-171,3	uA	pass
572	16:23:45	DC	-170,2	uA	pass
573	16:23:45	DC	-167,9	uA	pass
574	16:23:46	DC	-165,9	uA	pass
575	16:23:46	DC	-163,8	uA	pass
576	16:23:47	DC	-162,8	uA	pass
577	16:23:48	DC	-160,9	uA	pass
578	16:23:48	DC	-158,9	uA	pass
579	16:23:49	DC	-157,0	uA	pass
580	16:23:49	DC	-156,1	uA	pass
581	16:23:50	DC	-154,3	uA	pass
582	16:23:51	DC	-152,5	uA	pass
583	16:23:51	DC	-150,7	uA	pass
584	16:23:52	DC	-149,8	uA	pass
585	16:23:52	DC	-148,1	uA	pass
586	16:23:53	DC	-146,4	uA	pass
587	16:23:54	DC	-145,6	uA	pass
588	16:23:54	DC	-143,9	uA	pass
589	16:23:55	DC	-142,2	uA	pass
590	16:23:55	DC	-141,3	uA	pass
591	16:23:56	DC	-139,7	uA	pass
592	16:23:56	DC	-138,1	uA	pass
