No	Time	DC/AC	Value	Unit	AUTO
412	17:38:10	DC	-054,2	V	pass
413	17:38:11	DC	-054,2	V	pass
414	17:38:12	DC	-054,3	V	pass
415	17:38:12	DC	-054,3	V	pass
416	17:38:13	DC	-054,4	V	pass
417	17:38:13	DC	-054,5	V	pass
418	17:38:14	DC	-054,5	V	pass
419	17:38:15	DC	-054,6	V	pass
420	17:38:15	DC	-054,6	V	pass
421	17:38:16	DC	-054,7	V	pass
422	17:38:16	DC	-054,7	V	pass
423	17:38:17	DC	-054,8	V	pass
424	17:38:17	DC	-054,9	V	pass
425	17:38:18	DC	-054,9	V	pass
426	17:38:19	DC	-055,0	V	pass
427	17:38:19	DC	-055,0	V	pass
428	17:38:20	DC	-055,1	V	pass
429	17:38:20	DC	-055,1	V	pass
430	17:38:21	DC	-055,1	V	pass
431	17:38:21	DC	-055,2	V	pass
432	17:38:22	DC	-055,3	V	pass
433	17:38:23	DC	-055,3	V	pass
434	17:38:23	DC	-055,4	V	pass
435	17:38:24	DC	-055,5	V	pass
436	17:38:24	DC	-055,5	V	pass
437	17:38:25	DC	-055,6	V	pass
438	17:38:26	DC	-055,6	V	pass
439	17:38:26	DC	-055,7	V	pass
440	17:38:27	DC	-055,7	V	pass
441	17:38:28	DC	-055,7	V	pass
442	17:38:28	DC	-055,8	V	pass
443	17:38:29	DC	-055,9	V	pass
444	17:38:29	DC	-055,9	V	pass
445	17:38:30	DC	-056,0	V	pass
446	17:38:31	DC	-056,0	V	pass
447	17:38:31	DC	-056,1	V	pass
448	17:38:32	DC	-056,2	V	pass
449	17:38:32	DC	-056,2	V	pass
450	17:38:33	DC	-056,3	V	pass
451	17:38:34	DC	-056,4	V	pass
452	17:38:34	DC	-056,4	V	pass
453	17:38:35	DC	-056,5	V	pass
454	17:38:35	DC	-056,5	V	pass
455	17:38:36	DC	-056,6	V	pass
456	17:38:37	DC	-056,6	V	pass
457	17:38:37	DC	-056,7	V	pass
458	17:38:38	DC	-056,7	V	pass
459	17:38:38	DC	-056,8	V	pass
460	17:38:39	DC	-056,8	V	pass
461	17:38:40	DC	-056,9	V	pass
462	17:38:40	DC	-057,0	V	pass
463	17:38:41	DC	-057,0	V	pass
464	17:38:41	DC	-057,1	V	pass
465	17:38:42	DC	-057,1	V	pass
466	17:38:42	DC	-057,1	V	pass
467	17:38:43	DC	-057,1	V	pass
468	17:38:44	DC	-057,1	V	pass
469	17:38:44	DC	-057,1	V	pass
470	17:38:45	DC	-057,2	V	pass
471	17:38:46	DC	-057,1	V	pass
472	17:38:46	DC	-057,1	V	pass
473	17:38:47	DC	-057,1	V	pass
474	17:38:47	DC	-057,2	V	pass
475	17:38:48	DC	-057,2	V	pass
476	17:38:49	DC	-057,2	V	pass
477	17:38:49	DC	-057,1	V	pass
478	17:38:50	DC	-057,1	V	pass
479	17:38:50	DC	-057,1	V	pass
480	17:38:51	DC	-057,0	V	pass
481	17:38:52	DC	-057,0	V	pass
482	17:38:52	DC	-056,9	V	pass
483	17:38:53	DC	-056,9	V	pass
484	17:38:53	DC	-056,8	V	pass
485	17:38:54	DC	-056,8	V	pass
486	17:38:55	DC	-056,7	V	pass
487	17:38:55	DC	-056,7	V	pass
488	17:38:56	DC	-056,6	V	pass
489	17:38:56	DC	-056,6	V	pass
490	17:38:57	DC	-056,5	V	pass
491	17:38:58	DC	-056,5	V	pass
492	17:38:58	DC	-056,4	V	pass
493	17:38:59	DC	-056,3	V	pass
494	17:38:59	DC	-056,3	V	pass
495	17:39:00	DC	-056,2	V	pass
496	17:39:01	DC	-056,2	V	pass
497	17:39:01	DC	-056,1	V	pass
498	17:39:02	DC	-056,1	V	pass
499	17:39:02	DC	-056,0	V	pass
500	17:39:03	DC	-056,0	V	pass
501	17:39:03	DC	-055,9	V	pass
502	17:39:04	DC	-055,9	V	pass
503	17:39:05	DC	-055,8	V	pass
504	17:39:05	DC	-055,8	V	pass
505	17:39:06	DC	-055,7	V	pass
506	17:39:06	DC	-055,7	V	pass
507	17:39:07	DC	-055,6	V	pass
508	17:39:08	DC	-055,5	V	pass
509	17:39:08	DC	-055,5	V	pass
510	17:39:09	DC	-055,4	V	pass
511	17:39:09	DC	-055,4	V	pass
512	17:39:10	DC	-055,3	V	pass
513	17:39:10	DC	-055,3	V	pass
514	17:39:11	DC	-055,2	V	pass
515	17:39:12	DC	-055,2	V	pass
516	17:39:12	DC	-055,1	V	pass
517	17:39:13	DC	-055,1	V	pass
518	17:39:14	DC	-055,0	V	pass
519	17:39:14	DC	-055,0	V	pass
520	17:39:15	DC	-054,9	V	pass
521	17:39:15	DC	-054,8	V	pass
522	17:39:16	DC	-054,8	V	pass
523	17:39:17	DC	-054,7	V	pass
524	17:39:17	DC	-054,6	V	pass
525	17:39:18	DC	-054,6	V	pass
526	17:39:18	DC	-054,5	V	pass
527	17:39:19	DC	-054,5	V	pass
528	17:39:20	DC	-054,4	V	pass
529	17:39:20	DC	-054,4	V	pass
530	17:39:21	DC	-054,3	V	pass
531	17:39:21	DC	-054,2	V	pass
532	17:39:22	DC	-054,2	V	pass
533	17:39:23	DC	-054,1	V	pass
534	17:39:23	DC	-054,1	V	pass
535	17:39:24	DC	-054,0	V	pass
536	17:39:24	DC	-054,0	V	pass
537	17:39:25	DC	-053,9	V	pass
538	17:39:25	DC	-053,9	V	pass
539	17:39:26	DC	-053,8	V	pass
540	17:39:27	DC	-053,8	V	pass
541	17:39:27	DC	-053,7	V	pass
542	17:39:28	DC	-053,7	V	pass
543	17:39:28	DC	-053,6	V	pass
544	17:39:29	DC	-053,6	V	pass
545	17:39:30	DC	-053,5	V	pass
546	17:39:30	DC	-053,4	V	pass
547	17:39:31	DC	-053,4	V	pass
548	17:39:31	DC	-053,3	V	pass
549	17:39:32	DC	-053,3	V	pass
550	17:39:33	DC	-053,2	V	pass
551	17:39:33	DC	-053,2	V	pass
552	17:39:34	DC	-053,1	V	pass
553	17:39:34	DC	-053,1	V	pass
554	17:39:35	DC	-053,0	V	pass
555	17:39:36	DC	-053,0	V	pass
