No	Time	DC/AC	Value	Unit	AUTO
441	18:01:48	DC	-056,0	V	pass
442	18:01:49	DC	-056,1	V	pass
443	18:01:49	DC	-056,1	V	pass
444	18:01:50	DC	-056,2	V	pass
445	18:01:51	DC	-056,2	V	pass
446	18:01:51	DC	-056,3	V	pass
447	18:01:52	DC	-056,3	V	pass
448	18:01:53	DC	-056,4	V	pass
449	18:01:53	DC	-056,4	V	pass
450	18:01:54	DC	-056,5	V	pass
451	18:01:54	DC	-056,5	V	pass
452	18:01:55	DC	-056,6	V	pass
453	18:01:55	DC	-056,7	V	pass
454	18:01:56	DC	-056,7	V	pass
455	18:01:57	DC	-056,8	V	pass
456	18:01:57	DC	-056,8	V	pass
457	18:01:58	DC	-056,9	V	pass
458	18:01:58	DC	-057,0	V	pass
459	18:01:59	DC	-057,0	V	pass
460	18:02:00	DC	-057,1	V	pass
461	18:02:00	DC	-057,1	V	pass
462	18:02:01	DC	-057,2	V	pass
463	18:02:01	DC	-057,2	V	pass
464	18:02:02	DC	-057,3	V	pass
465	18:02:03	DC	-057,3	V	pass
466	18:02:03	DC	-057,4	V	pass
467	18:02:04	DC	-057,5	V	pass
468	18:02:04	DC	-057,5	V	pass
469	18:02:05	DC	-057,6	V	pass
470	18:02:06	DC	-057,6	V	pass
471	18:02:06	DC	-057,7	V	pass
472	18:02:07	DC	-057,7	V	pass
473	18:02:07	DC	-057,8	V	pass
474	18:02:08	DC	-057,8	V	pass
475	18:02:09	DC	-057,9	V	pass
476	18:02:09	DC	-057,9	V	pass
477	18:02:10	DC	-057,9	V	pass
478	18:02:10	DC	-057,9	V	pass
479	18:02:11	DC	-057,9	V	pass
480	18:02:12	DC	-057,9	V	pass
481	18:02:12	DC	-057,9	V	pass
482	18:02:13	DC	-057,9	V	pass
483	18:02:13	DC	-057,9	V	pass
484	18:02:14	DC	-057,9	V	pass
485	18:02:15	DC	-057,9	V	pass
486	18:02:15	DC	-057,9	V	pass
487	18:02:16	DC	-057,9	V	pass
488	18:02:16	DC	-057,9	V	pass
489	18:02:17	DC	-057,9	V	pass
490	18:02:18	DC	-057,9	V	pass
491	18:02:18	DC	-057,9	V	pass
492	18:02:19	DC	-057,9	V	pass
493	18:02:19	DC	-057,8	V	pass
494	18:02:20	DC	-057,8	V	pass
495	18:02:21	DC	-057,7	V	pass
496	18:02:21	DC	-057,7	V	pass
497	18:02:22	DC	-057,6	V	pass
498	18:02:22	DC	-057,6	V	pass
499	18:02:23	DC	-057,5	V	pass
500	18:02:24	DC	-057,5	V	pass
501	18:02:24	DC	-057,4	V	pass
502	18:02:25	DC	-057,4	V	pass
503	18:02:25	DC	-057,3	V	pass
504	18:02:26	DC	-057,2	V	pass
505	18:02:27	DC	-057,2	V	pass
506	18:02:27	DC	-057,1	V	pass
507	18:02:28	DC	-057,1	V	pass
508	18:02:28	DC	-057,0	V	pass
509	18:02:29	DC	-057,0	V	pass
510	18:02:30	DC	-056,9	V	pass
511	18:02:30	DC	-056,9	V	pass
512	18:02:31	DC	-056,8	V	pass
513	18:02:31	DC	-056,8	V	pass
514	18:02:32	DC	-056,7	V	pass
515	18:02:33	DC	-056,6	V	pass
516	18:02:33	DC	-056,6	V	pass
517	18:02:34	DC	-056,5	V	pass
518	18:02:35	DC	-056,5	V	pass
519	18:02:35	DC	-056,4	V	pass
520	18:02:36	DC	-056,4	V	pass
521	18:02:36	DC	-056,3	V	pass
522	18:02:37	DC	-056,3	V	pass
523	18:02:37	DC	-056,2	V	pass
524	18:02:38	DC	-056,2	V	pass
525	18:02:39	DC	-056,1	V	pass
526	18:02:39	DC	-056,0	V	pass
527	18:02:40	DC	-056,0	V	pass
528	18:02:40	DC	-055,9	V	pass
529	18:02:41	DC	-055,9	V	pass
530	18:02:42	DC	-055,8	V	pass
531	18:02:42	DC	-055,8	V	pass
532	18:02:43	DC	-055,7	V	pass
533	18:02:43	DC	-055,7	V	pass
534	18:02:44	DC	-055,6	V	pass
535	18:02:45	DC	-055,5	V	pass
536	18:02:45	DC	-055,5	V	pass
537	18:02:46	DC	-055,4	V	pass
538	18:02:46	DC	-055,4	V	pass
539	18:02:47	DC	-055,3	V	pass
540	18:02:48	DC	-055,2	V	pass
541	18:02:48	DC	-055,2	V	pass
542	18:02:49	DC	-055,1	V	pass
543	18:02:49	DC	-055,1	V	pass
544	18:02:50	DC	-055,1	V	pass
545	18:02:51	DC	-055,0	V	pass
546	18:02:51	DC	-054,9	V	pass
547	18:02:52	DC	-054,9	V	pass
548	18:02:52	DC	-054,8	V	pass
549	18:02:53	DC	-054,8	V	pass
550	18:02:53	DC	-054,7	V	pass
551	18:02:54	DC	-054,6	V	pass
552	18:02:55	DC	-054,6	V	pass
553	18:02:55	DC	-054,6	V	pass
554	18:02:56	DC	-054,5	V	pass
555	18:02:56	DC	-054,4	V	pass
556	18:02:57	DC	-054,4	V	pass
557	18:02:58	DC	-054,3	V	pass
558	18:02:58	DC	-054,2	V	pass
559	18:02:59	DC	-054,2	V	pass
560	18:03:00	DC	-054,1	V	pass
561	18:03:00	DC	-054,1	V	pass
562	18:03:01	DC	-054,0	V	pass
563	18:03:01	DC	-054,0	V	pass
564	18:03:02	DC	-054,0	V	pass
565	18:03:03	DC	-053,9	V	pass
566	18:03:03	DC	-053,9	V	pass
567	18:03:04	DC	-053,8	V	pass
568	18:03:04	DC	-053,7	V	pass
569	18:03:05	DC	-053,7	V	pass
570	18:03:05	DC	-053,6	V	pass
571	18:03:06	DC	-053,5	V	pass
572	18:03:07	DC	-053,5	V	pass
573	18:03:07	DC	-053,4	V	pass
574	18:03:08	DC	-053,4	V	pass
575	18:03:09	DC	-053,3	V	pass
576	18:03:09	DC	-053,3	V	pass
577	18:03:10	DC	-053,2	V	pass
578	18:03:10	DC	-053,2	V	pass
579	18:03:11	DC	-053,1	V	pass
580	18:03:11	DC	-053,1	V	pass
581	18:03:12	DC	-053,0	V	pass
582	18:03:12	DC	-053,0	V	pass
583	18:03:13	DC	-052,9	V	pass
584	18:03:14	DC	-052,8	V	pass
585	18:03:14	DC	-052,8	V	pass
586	18:03:15	DC	-052,8	V	pass
587	18:03:15	DC	-052,7	V	pass
588	18:03:16	DC	-052,7	V	pass
589	18:03:17	DC	-052,6	V	pass
590	18:03:17	DC	-052,5	V	pass
